username_length,num_followers,num_following,num_posts,account_age_days,bio_length,profile_pic,fake
7,8795,1082,276,826,106,0,0
7,581,8637,386,1125,7,0,0
13,132,1592,381,569,177,0,0
11,2838,5608,449,1239,40,0,1
12,3385,5526,290,1959,100,0,1
14,3770,5179,168,2624,112,0,0
13,2268,6472,442,2110,108,0,0
10,975,2775,655,369,165,0,1
8,7605,1590,183,1392,85,1,0
5,7213,6004,44,3646,77,1,0
12,9735,7230,754,94,54,0,1
11,2835,2231,826,3541,109,1,0
6,2738,5118,945,3032,195,1,0
12,9549,6454,980,3098,145,1,0
9,4134,7960,267,1459,64,1,0
11,9508,1561,475,3193,63,1,0
8,6833,3646,252,2098,139,0,0
9,8353,7596,395,2931,117,0,1
12,1909,7240,288,764,168,0,1
5,9319,4942,211,2084,41,0,1
5,9850,3238,999,1434,116,0,0
8,1963,1600,688,3361,187,0,0
7,5153,5700,20,3451,49,1,0
14,966,6071,315,2148,163,0,1
6,889,709,563,3396,47,1,0
7,3061,2971,437,329,198,0,1
5,6461,793,422,706,72,1,0
5,6166,3099,232,221,135,1,0
10,6967,6030,944,1815,152,0,0
9,9858,5765,122,1862,134,0,0
12,8101,26,873,2615,105,0,0
6,7379,6693,959,996,7,0,1
8,9633,5322,611,1022,109,1,0
12,7280,8276,213,110,30,0,1
10,1067,5951,921,149,11,0,1
5,4223,3101,838,2454,126,1,0
8,9018,6609,646,699,56,1,0
5,4607,9314,967,3065,193,0,1
6,3985,5309,829,1434,139,0,1
9,3179,11,729,3201,26,1,0
12,4538,7770,599,3556,45,0,1
12,2362,9940,791,108,134,1,0
7,2224,5413,39,389,60,1,0
8,6371,5774,751,425,185,0,0
14,1726,179,331,2495,57,1,0
10,5791,796,942,2966,12,0,0
14,8073,7279,647,1092,180,0,0
7,8458,7188,181,3138,99,0,0
6,7013,7312,264,2704,192,1,0
10,837,2024,770,2000,48,0,1
9,4584,7666,693,3637,34,0,0
14,686,3217,532,1664,93,1,0
9,356,6584,862,3576,94,0,1
14,9063,9078,431,1528,144,0,1
9,4647,5285,942,2027,71,0,1
14,4418,7370,983,2369,194,1,0
9,6642,1519,195,2767,122,1,0
7,3391,6611,723,1856,9,0,1
11,4357,6856,508,2776,161,0,0
10,4879,2432,446,2628,3,0,0
8,5319,6457,527,447,124,1,0
6,2739,4866,201,1598,28,0,1
13,9510,5054,874,210,45,0,0
5,9727,9108,729,849,173,0,0
8,4784,2070,604,1863,76,1,0
5,9964,1781,132,2418,58,1,0
10,877,8530,138,1965,188,1,0
8,2870,1516,668,1588,195,1,0
9,292,5491,492,1652,65,1,0
9,9843,9106,846,1917,161,0,1
13,8728,5949,69,3530,106,0,1
5,2686,3290,815,1919,85,0,1
6,233,4570,14,577,132,0,0
10,2374,9638,746,1666,8,1,0
9,2272,1379,211,689,19,1,0
11,966,9675,801,790,148,0,1
7,889,7670,59,992,126,1,0
7,3863,800,251,2211,16,0,0
14,6154,9438,445,977,11,1,0
6,3400,5267,1,1356,81,0,1
7,8226,3495,747,1688,66,0,1
14,4542,3257,335,350,132,0,1
5,3523,6558,18,1772,187,1,0
9,1763,981,993,2718,52,0,0
9,3291,2088,560,3540,179,0,1
11,2488,2952,77,426,175,1,0
8,1558,9203,471,327,146,0,0
7,4690,2126,27,1130,144,1,0
5,6121,4812,559,255,53,1,0
12,2276,8063,607,2038,67,1,0
7,4439,3861,164,2406,34,0,1
6,1103,5903,457,1991,87,1,0
8,7520,2591,944,444,168,1,0
7,9611,9665,876,113,140,1,0
5,5409,9357,175,1054,160,0,0
7,9670,3322,584,2572,14,1,0
6,7869,6437,983,689,190,0,0
12,2956,8801,867,991,14,1,0
10,7710,2861,28,1874,30,1,0
13,6017,1655,955,46,106,0,0
12,9574,1755,668,1195,155,0,0
14,3384,8237,825,3202,9,0,0
7,9761,9451,815,757,56,1,0
9,28,6227,278,1377,198,1,0
11,8897,4638,282,1227,160,0,1
9,9212,9643,478,1250,6,0,1
12,9638,2567,518,3152,132,0,0
9,7756,3123,304,3382,124,0,1
5,6948,5164,693,3107,118,0,1
9,5755,7081,108,564,79,1,0
8,3602,4907,323,2209,123,1,0
10,5062,9680,205,2888,56,0,1
7,8071,9765,233,3507,71,0,0
9,7244,4962,937,2586,167,1,0
6,6372,7150,457,2273,27,0,1
10,7105,1766,186,3518,35,0,1
10,3581,3549,939,1341,55,0,1
9,2762,2309,481,1438,174,0,1
10,572,9634,921,95,198,1,0
11,7705,1976,406,3297,115,0,1
9,614,7180,840,1803,167,1,0
5,4050,2490,508,949,58,1,0
12,325,8917,868,553,170,1,0
8,3740,4381,519,2693,122,1,0
13,358,5987,52,66,65,0,0
14,3777,7425,397,3469,8,1,0
10,5906,3619,198,3282,133,0,1
5,1721,6060,390,1498,118,0,1
7,1349,8689,648,665,121,1,0
7,3696,3976,770,2732,64,0,0
14,3896,704,845,2958,130,0,1
8,4260,5452,912,2885,164,1,0
10,9788,6094,497,2619,126,1,0
11,9819,3681,171,2744,86,1,0
14,6941,4138,85,3562,32,0,1
8,3808,1916,557,180,136,0,0
10,5246,9566,857,2882,52,1,0
5,8384,7501,185,3596,91,1,0
12,3845,1845,155,1483,50,0,1
11,2577,4654,492,3140,70,0,0
13,91,6413,909,3401,153,1,0
7,4234,8111,520,202,143,0,0
6,8672,7990,626,1499,39,0,0
5,6592,9628,665,1542,178,1,0
7,8128,3090,129,3087,38,1,0
9,1075,1370,842,3114,182,0,0
6,2513,1928,80,2591,163,0,0
7,8168,1636,383,3030,120,0,0
8,6861,6180,801,2822,192,0,0
11,8990,8283,658,1313,84,1,0
7,604,1843,294,1949,172,0,0
13,2979,8376,977,3605,136,1,0
12,7140,9763,268,694,36,0,0
8,7065,831,644,1720,86,1,0
5,4916,5538,561,1268,128,0,0
5,6800,5315,534,1792,193,0,1
5,597,8455,377,2660,62,1,0
5,9724,5327,375,3639,42,0,0
12,7320,1286,87,1722,155,1,0
7,8705,1529,924,1622,99,1,0
10,5622,6655,623,1198,158,1,0
7,1877,1877,110,1558,104,0,0
9,1699,9941,583,1533,196,0,1
11,9221,5431,153,2292,7,0,1
6,5780,9389,462,2108,161,1,0
10,716,2478,568,104,48,0,0
10,4086,100,768,2699,95,0,0
7,665,3087,155,3375,185,1,0
10,7846,5828,624,1695,122,1,0
14,6611,7425,317,1011,46,1,0
14,1079,2291,558,1768,24,1,0
9,8419,5467,237,2125,130,0,0
6,8340,8296,333,1042,172,1,0
13,1069,693,105,1558,113,1,0
12,5263,5786,481,1208,179,0,1
7,7951,5406,698,1681,98,0,1
12,1363,3491,670,3622,95,1,0
13,4508,3392,709,3353,33,0,0
7,1755,2268,381,3360,196,0,1
7,519,5632,688,1679,108,1,0
6,5463,3783,260,3597,91,0,1
12,7233,9081,798,2746,7,1,0
14,1102,5973,292,3546,154,0,1
5,597,5969,334,2994,62,0,0
12,3273,8981,654,2315,81,0,0
11,5781,4648,819,781,24,0,0
11,6256,4939,708,2657,185,1,0
7,7258,8850,475,946,175,1,0
5,8780,8024,224,3429,128,0,0
8,6554,7857,906,3073,7,0,0
13,9599,1018,554,1831,123,0,1
9,8002,1953,453,3099,148,1,0
5,4846,9382,662,548,97,0,1
9,9821,3657,295,2208,100,1,0
12,9186,4846,574,2985,110,0,1
12,4798,2296,641,2447,156,1,0
9,6605,774,766,2591,157,1,0
13,2986,2811,462,2175,2,0,1
5,400,9572,854,1798,134,1,0
8,2855,3182,213,1881,99,0,1
7,3412,7867,584,3057,10,1,0
6,56,4329,942,948,159,1,0
12,8022,6167,615,2258,58,0,0
11,1875,3097,157,2198,139,1,0
13,4543,1404,271,31,78,0,1
6,4298,5101,826,612,37,1,0
8,3768,1369,237,1865,121,0,1
10,5752,5497,302,302,151,1,0
7,4833,6665,883,3011,64,1,0
12,1353,2064,669,2913,145,0,1
7,4987,2765,620,2813,45,1,0
6,6597,2817,520,683,124,0,1
7,4311,7791,320,257,55,0,1
10,2934,716,58,940,190,1,0
6,22,4040,357,3129,6,0,1
12,1209,1711,703,2057,104,0,0
5,8940,9417,647,3077,193,0,1
11,804,5367,250,2895,39,0,0
6,8325,6261,890,3186,181,0,1
14,4416,8,435,777,158,0,0
10,8625,8789,145,2733,96,1,0
6,5141,4118,858,732,51,0,0
6,4968,6086,977,1229,30,0,1
14,3671,6383,351,2072,161,1,0
12,7292,9800,569,2541,6,0,0
6,7001,3667,688,2043,143,0,1
11,2098,2246,799,970,149,0,0
7,8444,3626,244,3478,180,1,0
12,5061,2822,559,103,90,1,0
11,9321,8283,300,1084,16,0,0
12,3264,850,437,1110,124,0,0
11,5435,1107,867,767,3,1,0
10,8493,299,99,3071,188,0,0
11,6691,8102,724,372,121,1,0
9,2763,9669,813,679,98,0,1
11,4005,5400,479,2644,179,0,0
5,3241,1082,414,1994,162,1,0
5,3057,8167,164,202,171,0,1
13,550,9557,911,1626,142,1,0
9,5574,2800,941,89,60,1,0
9,5411,3951,637,2485,171,0,1
7,1587,8967,301,2168,20,0,0
9,5920,6768,973,2204,76,1,0
7,5260,1452,120,1997,46,1,0
13,4409,1681,87,399,74,0,1
13,5783,2303,216,1724,48,0,0
10,712,7157,572,188,180,0,1
5,5406,1851,813,1076,26,0,1
11,7990,1897,178,652,30,1,0
11,7420,5825,701,1555,171,1,0
14,6843,9519,162,1504,31,0,1
14,2433,8806,592,587,157,1,0
8,3301,244,169,230,17,0,0
12,270,8948,300,3553,124,1,0
10,9986,9015,373,1154,62,1,0
8,1079,3807,707,55,127,0,0
8,5322,2779,202,271,15,0,0
6,8795,1846,46,1124,162,0,1
6,5257,7021,462,3141,189,0,0
8,7982,9432,669,3371,136,1,0
9,9777,473,407,970,61,1,0
12,6214,4131,193,1553,38,0,1
10,5006,1792,426,1378,178,1,0
8,3985,1734,929,1176,114,1,0
11,9587,7215,790,2378,137,0,1
12,8791,7229,316,116,179,0,1
6,8705,5188,478,3614,139,0,1
11,5991,5281,420,323,71,1,0
6,6227,5858,268,2611,61,0,1
6,9258,944,480,1596,130,0,0
12,7833,1511,710,2277,82,1,0
6,2886,4081,735,360,122,1,0
13,2653,6118,262,3077,138,1,0
5,9280,858,425,28,135,1,0
13,4864,3560,165,3436,108,0,0
5,2514,8421,691,3534,121,1,0
14,3969,8369,427,1255,150,0,0
14,3284,2615,703,1419,118,0,0
6,7740,1613,396,2917,137,1,0
10,4566,2840,215,1736,17,0,0
10,2196,1774,795,1868,75,0,1
5,789,3871,863,1295,166,1,0
11,3475,8273,106,1875,153,1,0
12,9856,845,977,3376,10,1,0
6,1309,9408,97,3455,137,0,1
12,864,3260,879,3630,130,0,0
13,5389,3145,481,2076,61,1,0
10,3363,7802,498,1543,70,1,0
9,8215,2263,229,744,60,1,0
13,3003,8636,256,3271,131,1,0
13,8502,8155,42,3154,60,1,0
5,1231,922,241,1112,135,1,0
7,7959,6695,553,3462,101,1,0
13,2711,4288,94,1722,12,0,1
6,6581,5758,945,1779,11,1,0
8,7705,8131,765,580,34,1,0
8,421,2630,187,2499,181,1,0
6,9965,7816,384,433,50,1,0
7,946,9359,818,374,42,0,1
7,9378,7556,399,2483,110,1,0
5,1834,5930,505,1211,65,0,1
10,1564,7000,166,1775,14,0,1
12,7332,3512,782,2042,176,0,0
7,4944,6066,124,3462,161,1,0
9,1308,9087,672,2266,38,1,0
5,2986,3722,86,1132,25,0,0
14,386,5648,820,1843,111,0,1
11,6131,2060,488,1574,196,1,0
14,9353,3034,225,1931,175,0,1
5,3258,2387,656,948,50,0,1
13,6121,7008,344,349,110,1,0
12,4811,8031,759,788,131,1,0
11,6574,1799,873,1546,97,0,1
14,6697,4407,517,26,154,0,1
11,3933,2780,30,1072,118,1,0
9,1439,1127,708,859,169,1,0
9,6169,8530,743,370,55,1,0
9,4480,7365,295,3086,68,0,1
5,55,7611,413,1636,145,1,0
12,3324,7535,836,1211,188,0,0
5,6777,9364,971,1548,3,0,0
8,105,2808,134,884,128,1,0
13,3201,4297,524,1915,49,1,0
13,669,4559,3,279,83,1,0
9,8934,448,177,2389,69,1,0
8,966,5008,745,1352,147,0,0
7,307,4893,258,1703,19,0,0
7,2138,793,651,1658,173,0,0
9,109,436,64,1929,26,0,1
14,3632,6012,794,607,25,1,0
5,6728,5869,362,1049,159,0,1
9,5684,1620,817,2577,9,1,0
10,6499,4308,716,2474,81,1,0
11,1915,948,16,29,104,0,1
13,556,3944,199,956,139,0,0
7,7619,9319,543,323,87,0,1
6,104,191,211,1877,23,0,0
7,2047,1403,434,2361,116,0,0
13,145,1990,272,584,178,1,0
11,873,1104,289,1294,165,1,0
13,298,548,802,2810,45,0,1
6,3238,5761,482,2343,135,0,1
9,8837,8762,997,656,54,0,0
8,6382,7903,233,786,77,0,0
6,2511,1784,407,223,158,0,1
13,6596,804,693,2123,87,0,1
13,783,8990,145,2150,15,1,0
10,4992,8802,561,3604,147,1,0
10,370,7517,429,2933,37,0,0
12,486,6831,431,2221,110,0,1
10,7378,6917,614,1028,14,1,0
5,3196,9998,544,3551,77,0,1
8,9552,4238,496,1684,75,0,0
11,4287,3260,982,2443,161,0,1
6,2261,4367,88,1650,71,1,0
13,9148,5651,996,833,18,0,0
12,8572,3371,410,1004,196,1,0
12,238,2093,896,167,119,0,1
11,6843,4001,852,2348,62,0,1
8,1105,6556,826,2017,104,1,0
6,1386,7810,240,118,31,0,1
7,9719,4554,777,2560,109,1,0
10,1667,9624,222,2660,164,1,0
9,2691,2517,747,1810,193,0,0
12,7756,8697,664,3247,6,1,0
10,1996,5805,467,2207,175,1,0
10,1425,1096,568,1408,138,0,1
5,8023,9236,321,1251,86,0,0
8,6849,7061,374,3110,30,0,0
9,3247,2204,111,463,171,1,0
7,2592,3902,526,3503,44,0,1
13,1490,1352,411,1734,199,0,0
5,1224,1596,268,1672,55,0,0
10,2587,8767,625,2152,159,0,1
10,7714,6980,251,982,148,1,0
14,3064,679,373,3265,30,0,0
9,7804,3712,653,2298,0,0,0
9,832,9321,625,1037,138,0,1
14,2440,8509,449,2615,92,0,1
9,4795,5301,801,1880,67,0,1
10,1646,5734,994,597,35,1,0
12,440,7981,868,621,78,0,0
6,5956,5892,536,2603,186,0,0
10,9721,3696,367,1412,66,1,0
5,2367,7129,821,71,183,0,1
8,6696,2996,254,956,50,1,0
14,5190,7237,462,1804,156,1,0
7,4663,7327,267,3643,129,1,0
13,7062,7407,125,3021,5,1,0
7,4331,2542,392,438,158,0,1
10,9496,678,761,1068,53,0,1
5,3034,5366,798,3344,87,1,0
10,9377,5643,333,1926,167,1,0
8,3262,7410,988,1038,144,1,0
12,2107,9835,564,3443,4,1,0
13,7036,5541,367,3184,1,1,0
8,4320,834,554,1403,57,0,0
14,5938,9860,677,2362,11,1,0
14,2747,6026,553,1439,4,0,1
10,4677,8472,891,485,105,1,0
5,7972,7970,455,169,187,1,0
8,4264,6818,687,2936,168,0,0
11,3133,5028,66,803,147,1,0
5,1465,4703,65,246,199,0,1
12,4109,9438,911,2314,128,0,0
14,2211,1772,594,849,55,1,0
10,5539,2164,861,2291,69,1,0
9,9735,7111,616,2026,55,0,1
14,1689,8383,399,1694,53,0,1
13,9763,2835,286,3372,138,1,0
6,7727,2665,885,1351,2,0,1
9,7764,6113,185,530,94,1,0
10,4541,2563,283,1619,27,1,0
11,3541,8498,515,847,110,1,0
9,818,8131,649,3052,106,0,1
13,4521,8723,690,2390,119,1,0
5,1124,2696,236,1789,132,0,1
11,5660,4687,17,1703,123,0,0
14,5641,7321,814,3626,89,1,0
11,1129,7013,927,3321,15,0,0
8,1702,7704,413,760,30,0,1
13,2001,5571,931,1404,27,0,0
9,6912,7336,8,798,134,0,0
8,3878,58,419,532,136,0,1
11,7232,9765,28,1918,38,1,0
8,9998,1140,655,864,170,1,0
7,6331,2562,347,3453,26,0,1
13,6035,2852,660,42,75,1,0
12,6523,6641,575,3417,116,1,0
5,8111,941,878,599,88,1,0
11,8736,6541,449,3333,106,0,0
13,2401,9966,379,306,121,0,0
12,9481,7430,698,809,125,1,0
12,8974,1421,365,2910,97,1,0
10,539,5765,226,1264,32,1,0
8,5615,435,117,679,90,0,1
12,2956,839,411,3385,183,0,1
7,8077,4001,950,731,119,1,0
13,3722,5248,355,2489,1,0,1
6,5087,4959,253,2026,141,0,1
6,6460,1650,542,933,12,0,0
11,2170,5828,672,903,23,1,0
14,3391,9437,726,133,68,0,1
8,6942,2261,443,2767,33,0,1
14,1616,9107,680,2099,86,1,0
12,9108,5894,80,2666,18,1,0
13,6458,6278,45,392,29,1,0
11,2756,3889,48,2744,48,0,0
9,6853,6897,448,2571,170,0,0
12,7709,1326,809,508,143,0,0
8,1936,5901,406,1686,179,0,0
6,3091,3358,879,2402,113,0,0
10,968,1585,282,2915,115,0,0
13,7297,5645,472,3021,176,1,0
5,3203,388,415,1419,138,0,0
14,6499,2791,978,956,77,0,1
11,5173,3332,599,96,174,1,0
14,889,703,120,106,34,1,0
13,8984,5834,2,678,70,0,1
14,9173,2820,315,2561,156,0,1
13,7382,8053,459,3630,107,1,0
14,3531,4959,226,3314,53,0,0
7,801,1059,78,856,22,1,0
9,8234,9490,656,1963,151,1,0
12,3349,1301,753,3560,9,0,1
12,8005,8865,543,790,60,1,0
8,9969,7696,774,515,135,0,0
5,3201,4299,722,2946,47,1,0
5,349,6071,70,1085,111,1,0
8,9759,4112,895,3488,125,1,0
10,9321,7881,196,1008,156,0,1
12,9972,9208,57,1318,86,0,1
10,583,8401,423,2785,25,0,0
13,3377,498,468,2350,164,0,1
13,6028,8620,623,3242,51,0,0
6,7694,7245,47,2694,165,0,0
14,6196,2105,434,3113,5,1,0
5,7083,9745,184,2279,7,1,0
6,3401,5327,878,1433,16,0,0
9,3185,5630,838,2786,75,0,0
8,5285,3206,164,3045,189,0,0
8,9354,7137,726,297,33,1,0
13,6772,2569,330,455,146,0,0
12,8490,2628,329,3129,69,0,1
10,3347,6764,120,942,81,0,0
5,788,1067,212,240,117,1,0
6,4945,1506,822,1622,164,1,0
10,2889,3013,506,3248,37,1,0
6,9569,9859,552,3135,142,1,0
14,5273,6642,864,2599,101,0,1
9,3272,4066,915,2186,39,0,0
9,9069,947,800,454,136,0,1
10,5234,4389,167,3521,52,1,0
10,9769,8143,994,1250,197,0,1
10,6902,1171,545,2491,117,1,0
6,7612,6114,829,3278,65,0,1
14,2492,171,995,2075,79,0,1
7,6745,5682,986,2505,51,0,0
10,9574,9335,786,695,128,0,0
12,4240,5856,426,710,157,1,0
5,2322,6209,708,2015,123,1,0
5,5298,3577,702,849,111,1,0
6,1861,8380,220,949,0,0,1
10,6620,4076,9,107,166,1,0
13,4047,157,119,2492,15,0,1
8,7581,7777,634,1725,144,0,1
7,7320,2717,246,2084,111,0,0
12,1098,8437,359,597,111,0,0
14,5247,2795,908,155,101,0,0
13,1734,7200,220,3241,81,1,0
9,4663,7528,772,796,149,1,0
13,5909,2377,505,272,98,0,1
6,3416,9041,57,1571,158,0,1
7,6302,1810,826,1444,39,1,0
11,7593,5190,459,1208,154,0,0
11,680,5432,127,1635,35,1,0
10,8163,7895,698,1261,124,0,1
10,2070,2126,716,1939,3,1,0
6,6668,6953,85,1533,117,0,0
14,8001,3030,103,3513,196,1,0
10,9921,6323,142,3029,24,0,1
8,2191,5747,204,122,94,0,0
7,8859,5605,640,1441,77,0,1
6,9804,5891,757,3607,157,0,0
5,7586,3076,37,1399,174,0,0
9,8872,2344,362,3647,11,1,0
6,9164,619,620,3398,26,0,1
6,2846,2407,308,1504,172,0,0
11,2463,6260,51,150,62,0,0
12,6837,3004,0,707,54,0,1
14,4922,3914,10,3043,157,1,0
12,4392,3596,825,1616,81,1,0
8,3183,9869,746,1514,13,1,0
5,3167,4039,639,2201,55,0,0
11,2997,1304,935,3089,146,0,1
5,6521,5630,213,2599,85,0,1
8,3227,7282,994,845,25,0,0
12,6564,3307,955,3420,198,0,1
6,9920,1361,754,3531,91,1,0
10,2024,6665,555,3274,165,1,0
10,329,4294,517,3495,196,1,0
13,2486,1787,667,2328,35,0,0
9,1155,1073,414,2470,145,1,0
14,4477,9357,7,3041,184,1,0
8,2185,5902,4,3537,77,0,1
9,7086,3599,361,1977,111,1,0
14,2317,3055,693,1836,22,0,0
9,3621,6476,111,804,118,0,1
12,4491,659,272,355,115,0,1
14,2511,6320,421,1606,141,0,1
12,7842,6513,264,378,196,0,1
6,8641,4642,457,3196,21,1,0
11,9546,9321,211,2128,27,0,0
12,7848,6373,77,1581,42,0,0
10,5404,4466,781,988,75,1,0
9,5393,9660,665,233,17,0,1
13,1293,5587,220,3552,99,0,1
7,2465,2471,368,154,123,1,0
14,3175,9343,957,907,108,1,0
8,7849,6175,346,3481,35,0,1
13,9425,8284,24,3103,124,1,0
10,9629,1281,975,1621,6,0,1
12,8444,3177,419,3629,22,1,0
11,8210,5667,353,3575,161,1,0
6,2759,4511,719,2419,116,0,1
7,5255,3881,416,323,113,0,1
5,8414,2413,514,332,95,0,0
13,2,1544,214,243,20,1,1
11,8130,4784,906,3624,69,1,0
5,1259,5761,111,430,174,1,0
7,8190,7874,953,1206,52,0,0
8,4323,6961,703,2857,83,1,0
8,5773,5626,913,1497,105,0,1
9,2568,4514,558,2424,40,0,0
7,1885,1145,427,81,159,1,0
7,7060,9102,732,1574,127,1,0
5,7844,5450,698,420,141,1,0
11,6111,1566,561,467,87,1,0
14,9491,3005,708,3500,102,1,0
5,2338,4507,215,1081,106,0,1
6,9268,4248,412,3394,16,1,0
8,3758,8283,732,2001,24,0,0
8,4810,3992,379,1566,63,1,0
9,9139,8522,601,1519,85,1,0
6,6791,8027,231,3338,118,0,0
8,7171,5760,834,3299,175,1,0
5,2731,9146,257,2877,34,1,0
6,869,8045,664,2036,36,0,0
5,5166,2977,255,804,54,0,1
14,93,5347,402,1078,144,1,0
14,2987,4289,423,1633,155,1,0
8,9967,529,769,1985,128,1,0
8,8627,2892,978,3026,52,0,0
11,4947,9458,64,4,72,1,0
14,6651,7443,189,3511,182,1,0
13,6979,9665,602,3382,112,1,0
13,6794,4734,949,1903,188,0,1
9,6524,9789,172,603,12,1,0
14,3144,2525,758,3161,46,0,1
5,3587,3761,767,2368,191,0,1
5,76,6141,627,1399,159,0,0
10,9007,2742,560,501,27,0,1
6,8959,4635,226,1686,52,0,1
12,6553,4425,580,3306,30,1,0
13,8297,8661,933,3409,7,0,1
8,6694,3830,387,2619,71,1,0
9,2873,6992,400,185,123,1,0
12,3346,533,637,3510,97,0,1
7,7024,4562,948,2604,86,0,1
9,3148,7120,212,3252,73,0,1
7,9657,6563,52,3148,100,0,1
14,244,7289,623,2941,24,1,0
7,2625,4087,670,1296,114,1,0
7,3849,8953,751,55,32,0,1
11,9597,9082,661,1725,195,0,1
11,9173,2355,138,2911,134,1,0
11,7737,1955,417,1871,96,1,0
14,8333,2971,624,77,193,0,0
12,892,5539,142,2344,111,1,0
9,5487,7493,881,3291,173,1,0
9,7251,1672,508,3349,95,1,0
8,7310,2836,649,1602,4,0,1
11,2399,4927,485,1672,120,0,0
14,4640,4939,991,2794,109,1,0
8,2960,3644,436,1735,16,0,1
6,7325,2297,815,3338,75,1,0
8,1469,4061,542,2948,51,1,0
12,3374,3166,292,2091,139,0,0
13,8847,9511,619,1385,61,0,1
7,8234,183,283,1252,162,1,0
11,7923,9475,670,2275,189,0,1
13,5122,2846,837,1087,20,0,0
8,9852,9624,13,171,84,0,1
14,5387,9988,633,3011,193,0,0
7,7631,4722,726,2810,180,1,0
9,7226,782,271,2898,20,1,0
5,5108,1507,24,2355,142,0,0
7,2224,5855,934,1774,150,1,0
12,2110,7538,321,2616,127,0,0
12,957,676,805,3040,158,0,0
8,7146,7250,680,2082,53,0,0
6,560,7813,102,827,182,1,0
12,9522,4090,865,1666,25,1,0
12,7413,5723,882,130,52,1,0
14,1312,9552,39,1418,65,0,1
8,1821,2686,234,1175,166,1,0
7,5646,8382,831,2703,6,1,0
6,4945,9034,88,2678,166,0,0
13,5374,8526,99,1408,31,0,0
5,2651,7689,143,1041,153,0,0
11,9933,1110,81,594,86,0,1
9,4701,578,588,1038,156,1,0
12,2877,61,570,2129,152,1,0
8,5582,386,228,3279,183,0,1
11,5390,9361,602,204,158,0,0
9,4083,2200,865,3451,193,0,1
9,745,1683,394,1808,1,0,1
13,8749,6321,512,1568,174,1,0
13,941,8056,780,23,74,0,1
13,4023,8678,797,2662,28,0,1
10,2296,7414,196,3234,126,1,0
10,939,6643,273,1634,48,0,0
9,1610,8732,589,2192,31,0,0
13,6300,5631,652,104,157,0,0
14,1725,7945,799,1406,14,0,0
12,9176,7726,582,1479,61,0,1
11,9779,5169,967,3489,77,1,0
11,9528,9430,561,2372,16,1,0
10,8853,9182,966,1195,21,1,0
9,7187,6787,371,576,157,1,0
8,32,4467,880,1607,80,0,1
7,5985,5232,79,274,143,0,0
7,3414,8130,234,452,179,0,1
10,1156,6196,286,2929,7,0,0
8,3126,3907,818,125,191,0,0
10,8252,4288,666,3455,166,0,0
7,1543,6734,571,2365,30,1,0
8,271,1080,544,1867,11,0,1
13,5295,6240,436,2155,32,0,0
9,4076,197,126,1684,185,1,0
11,5902,7814,732,907,11,1,0
14,2709,7851,711,3535,24,0,1
6,9346,9790,416,430,165,1,0
9,5221,1600,637,2752,47,1,0
13,9937,7462,40,3409,82,0,1
7,8529,6866,786,3568,54,0,1
13,6722,3692,468,3020,130,1,0
10,8201,8875,296,362,124,1,0
8,4144,3083,596,796,68,1,0
11,5606,3989,600,432,162,1,0
12,6766,332,41,2723,50,1,0
10,730,9963,631,1544,26,1,0
9,4890,6106,278,859,164,0,1
10,1648,7333,458,1430,143,0,1
9,4228,6655,32,3062,24,1,0
12,2130,5308,275,3449,32,1,0
5,4366,4200,664,3224,61,0,1
11,1506,2721,89,1346,144,1,0
14,2158,8998,615,1631,170,0,0
14,2916,1064,947,3286,29,1,0
6,3229,9080,523,576,40,1,0
13,9858,6820,159,1089,116,1,0
5,6265,8512,928,893,3,1,0
14,4136,3957,457,270,65,0,0
10,2689,2382,707,3609,59,0,1
13,7190,3231,398,2020,136,0,1
5,2810,7008,818,1124,30,0,1
8,6152,1500,773,3177,88,1,0
8,12,1568,90,3203,99,0,1
13,5938,5892,708,3461,118,0,0
9,7999,3281,580,3393,68,0,0
9,7219,9711,465,438,151,1,0
10,5328,4089,219,1043,23,1,0
5,3621,1865,418,2273,172,1,0
5,3683,9597,378,1642,164,1,0
13,7872,5600,725,3638,185,1,0
7,5310,6055,929,3038,22,0,1
8,652,4,446,2508,162,0,0
5,5799,7959,963,2442,62,0,1
13,8812,1168,145,3298,117,0,1
12,3790,2398,232,2960,113,1,0
6,1645,2630,370,1384,5,0,1
12,4512,6608,921,1454,5,1,0
11,4759,347,233,15,29,1,1
10,5874,5861,725,2608,0,0,0
5,3688,3342,366,1675,62,0,1
11,7689,6500,480,1004,135,0,0
14,1379,2574,572,3618,27,0,1
11,4243,3825,362,2462,88,0,0
13,9580,4593,589,1379,160,1,0
5,6507,5272,510,1481,52,0,0
6,7819,8244,94,1746,37,1,0
13,8593,148,841,3603,51,1,0
13,2653,8694,215,3047,77,0,0
10,5611,869,724,3268,138,1,0
10,6127,3521,815,1862,129,1,0
8,3923,3871,711,115,52,1,0
8,8459,1300,863,3489,93,1,0
9,5912,7595,542,1376,93,1,0
7,5130,4833,801,976,195,0,0
5,5439,6670,854,3147,6,0,0
5,7880,2451,984,1686,66,0,1
11,6449,4385,134,2084,136,1,0
5,1725,8530,82,2290,115,1,0
5,9304,2824,390,1687,190,0,0
7,7522,6854,46,63,138,1,0
14,4784,9885,391,2714,36,1,0
8,9472,5964,717,509,141,1,0
8,1232,986,384,188,146,1,0
6,8808,8171,380,2783,7,1,0
5,8338,3490,76,93,134,0,1
7,7446,8076,258,5,58,0,1
